000028 |  14.5704 -2.64129 3.6755 2.601 -4.3872 -5.14196 -10.0049 8.95821 -0.697905 -3.54428 -2.30114 3.69042 -0.376908 0.725284 1.52542 0.862287 -3.66941 -4.34983 -2.55326 -7.74594 4.85011 3.2539 8.43042 -0.258577 -3.33138 -4.70492 -1.10617 3.86465 3.57272 -0.561985 -1.20662 -0.828395 -2.43014 -4.08942 4.63236 0.79377 |
000029 |  13.7698 1.65377 5.57825 3.10248 -4.4784 -5.43328 -11.2166 3.05662 -3.32738 -3.01742 -0.503516 4.91259 4.13505 2.29069 -1.49602 -1.49716 -2.87925 -2.69394 -1.02317 -5.10826 6.79651 0.467451 7.17381 0.22612 -0.701794 -4.76681 -3.14457 2.23083 1.02279 -0.239959 -2.99353 0.482776 -0.550882 -3.2176 2.11454 -0.631481 |
000030 |  12.8009 5.63633 7.28709 3.39146 -4.36354 -5.48902 -11.9788 -3.07089 -5.87748 -2.20704 1.64818 5.89852 8.49305 2.8268 -4.84785 -4.07226 -1.43988 -0.690154 1.05499 -1.99312 8.44503 -2.71948 5.48871 0.878161 1.94784 -4.28279 -4.90714 0.279647 -2.02709 0.0502463 -5.00559 2.52135 1.52682 -1.92524 -0.874514 -2.26274 |
000031 |  11.9146 9.07678 8.58348 3.34557 -4.05732 -5.2533 -11.9364 -8.34771 -8.24389 -1.43636 3.42225 6.62966 11.929 2.97979 -7.90128 -6.31731 -0.0573418 1.13949 2.69993 1.15707 10.1294 -5.27208 3.69419 1.27327 3.94387 -4.188 -6.29532 -1.46072 -4.54715 0.308143 -6.57183 4.34815 3.28232 -0.795624 -3.42726 -3.64905 |
000032 |  11.2426 11.7516 9.36045 2.92959 -3.57022 -4.71342 -10.8325 -11.8768 -10.3351 -0.97924 4.17528 7.12617 13.7911 3.44533 -10.0682 -7.70368 0.519639 2.2833 3.10036 3.96756 12.1463 -6.30341 2.06295 1.03003 4.75082 -5.31553 -7.24376 -2.52372 -5.59566 0.540563 -7.06049 5.16784 4.2823 -0.39423 -4.68822 -4.39522 |
000033 |  10.7477 13.4845 9.59104 2.2457 -2.90189 -3.92114 -8.61549 -13.1927 -12.1003 -0.95273 3.59886 7.41289 13.765 4.63131 -11.0362 -7.92746 -0.104228 2.46755 1.92086 6.13409 14.5644 -5.43596 0.73412 -0.0125181 4.11137 -7.95693 -7.70139 -2.70529 -4.74323 0.747803 -6.12413 4.57539 4.30818 -0.986411 -4.23742 -4.33629 |
000034 |  10.268 14.1602 9.34743 1.49125 -2.05172 -2.97759 -5.50662 -12.3895 -13.4666 -1.24458 1.87355 7.48341 11.7744 6.37958 -10.8181 -7.04051 -1.80034 1.77615 -0.390279 7.54735 17.1118 -2.97036 -0.310572 -1.69427 2.21335 -11.6057 -7.62612 -2.12666 -2.25541 0.914496 -4.04002 2.74536 3.52179 -2.42878 -2.27672 -3.58707 |
000035 |  9.63516 13.7084 8.7161 0.944964 -1.01984 -2.03775 -1.97872 -10.0071 -14.2927 -1.58583 -0.396751 7.30585 8.22774 8.10282 -9.77923 -5.32965 -4.0149 0.534816 -2.84352 8.21875 19.2718 0.190919 -1.18128 -3.56029 -0.484451 -15.1979 -6.99034 -1.19546 0.967158 1.00891 -1.38762 0.357561 2.29271 -4.20517 0.489124 -2.49373 |
000036 |  8.6626 12.1741 7.84195 0.720649 0.151808 -1.1876 1.43215 -6.89542 -14.4683 -1.68403 -2.54004 6.83395 3.7669 9.05583 -8.44241 -3.25405 -5.95793 -0.785759 -4.34296 8.28123 20.4984 2.95037 -1.98645 -5.05556 -3.33747 -17.5949 -5.84255 -0.369281 3.84416 0.999003 1.06624 -1.62932 1.08713 -5.62167 3.09637 -1.50165 |
000037 |  7.29952 9.69806 6.83678 0.88465 1.39246 -0.500326 4.3017 -3.80197 -13.962 -1.29174 -3.91705 6.04333 -0.972941 8.62439 -7.29342 -1.31157 -6.88248 -1.72788 -4.06332 7.66781 20.3608 4.49993 -2.78525 -5.78397 -5.828 -17.8465 -4.23467 0.0170047 5.55328 0.862995 2.6185 -2.54317 0.313706 -6.18588 4.81564 -0.934406 |
000038 |  5.59296 6.52073 5.77772 1.41141 2.61818 -0.0107034 6.33961 -1.25186 -12.7475 -0.335237 -4.2127 4.96344 -5.36372 6.53724 -6.68151 0.145732 -6.39548 -2.02107 -1.75859 6.46611 18.7507 4.44664 -3.56523 -5.56006 -7.58253 -15.5376 -2.26752 -0.231573 5.59231 0.606222 2.96243 -2.06674 0.149502 -5.64887 5.22996 -0.963368 |
000039 |  3.76127 3.00731 4.68489 2.13521 3.72716 0.328255 7.43815 0.539241 -10.9023 1.12549 -3.39291 3.66738 -9.02579 2.96494 -6.73431 0.933599 -4.457 -1.59448 2.27661 4.66969 15.8231 2.91126 -4.25394 -4.4682 -8.47472 -10.8696 -0.0945696 -1.08268 4.02871 0.258188 2.04647 -0.25902 0.61093 -4.0203 4.26086 -1.60817 |
000040 |  2.03199 -0.629848 3.51407 2.82867 4.60332 0.59398 7.65361 1.71599 -8.51525 2.88842 -1.75522 2.25755 -11.805 -1.47869 -7.30629 1.1084 -1.45692 -0.608412 7.24225 2.30627 12.0375 0.391014 -4.77783 -2.77469 -8.48004 -4.6568 2.05707 -2.29787 1.38844 -0.147759 0.158883 2.33481 1.49299 -1.68245 2.3379 -2.65383 |
000041 |  0.645707 -4.02124 2.25825 3.31834 5.18052 0.85266 7.1598 2.69451 -5.68185 4.62191 0.0902736 0.842967 -13.7073 -5.86834 -8.11954 0.950523 1.90444 0.5815 11.9169 -0.542478 8.02971 -2.17273 -5.00501 -0.946677 -7.95089 1.91106 4.08216 -3.51821 -1.43611 -0.563497 -2.05446 4.89377 2.39865 0.830922 0.125579 -3.77644 |
000042 |  -0.267958 -6.95054 0.924868 3.43984 5.38815 1.17591 6.29865 3.94345 -2.57149 6.00322 1.48351 -0.511256 -14.9983 -9.14388 -8.73418 0.856712 4.81265 1.5441 14.9975 -3.87176 4.42892 -3.73891 -4.84901 0.525555 -7.20825 7.48366 5.82162 -4.30579 -3.37308 -0.962297 -3.89055 6.48009 2.8623 2.84484 -1.46846 -4.53664 |
000043 |  -0.709983 -9.20115 -0.405078 3.1819 5.20924 1.56242 5.34385 5.79038 0.690645 6.77103 1.90786 -1.76572 -15.9422 -10.4349 -8.77102 1.21882 6.52882 1.87963 15.5388 -7.55178 1.70535 -3.5623 -4.25798 1.32616 -6.56088 10.9857 7.17926 -4.34644 -3.62215 -1.32764 -4.75223 6.36436 2.48505 3.8471 -1.74764 -4.57556 |
000044 |  -0.856499 -10.6862 -1.58881 2.67248 4.65602 1.93957 4.46414 8.19915 3.96477 6.83019 1.22868 -2.90308 -16.6711 -9.39018 -8.07642 2.20084 6.7012 1.4134 13.3805 -11.3686 -0.0156057 -1.55202 -3.27205 1.44314 -6.05321 12.0562 8.07274 -3.58278 -2.01662 -1.65751 -4.46657 4.34969 1.13792 3.6572 -0.488851 -3.74586 |
000045 |  -0.990971 -11.3722 -2.44903 2.10765 3.78285 2.19872 3.62149 10.7233 7.12339 6.25583 -0.252302 -3.89107 -17.0119 -6.22797 -6.80007 3.65042 5.47362 0.260591 9.21563 -14.9993 -0.939383 1.63951 -2.03745 1.15099 -5.50719 11.1309 8.4765 -2.25145 0.906191 -1.94506 -3.2935 0.962357 -0.966689 2.55172 1.84832 -2.23124 |
000046 |  -1.38497 -11.2805 -2.81659 1.67047 2.67307 2.24854 2.73542 12.6611 9.97993 5.26701 -1.94461 -4.67586 -16.6097 -1.70987 -5.34481 5.12068 3.43278 -1.19479 4.26238 -18.0233 -1.44402 4.9506 -0.753665 0.855332 -4.55599 9.18769 8.38071 -0.772211 4.12928 -2.18187 -1.75216 -2.80422 -3.38092 1.06346 4.41017 -0.436235 |
000047 |  -2.2456 -10.5284 -2.5948 1.47576 1.40204 2.03685 1.66298 13.303 12.3465 4.1224 -3.20116 -5.18139 -15.0859 3.17237 -4.17366 6.09139 1.30865 -2.48921 -0.261218 -20.0452 -1.87057 7.32873 0.363616 0.90759 -2.92046 7.2428 7.81526 0.419827 6.60309 -2.35843 -0.382305 -5.90864 -5.60265 -0.230497 6.29039 1.16804 |
000048 |  -3.62622 -9.2341 -1.77641 1.55529 0.061183 1.56623 0.357727 12.2165 14.0701 3.04344 -3.54749 -5.34252 -12.2828 7.49773 -3.63412 6.18401 -0.289589 -3.25581 -3.40369 -20.6696 -2.42089 8.03213 1.15185 1.50821 -0.367062 6.02867 6.78377 1.0182 7.57726 -2.47066 0.392683 -7.63696 -7.21861 -0.911838 6.85052 2.20363 |
000049 |  -5.4372 -7.54645 -0.459428 1.83495 -1.28162 0.891579 -1.1749 9.38831 15.0519 2.15526 -2.80506 -5.13243 -8.28589 10.609 -3.88075 5.21979 -0.986858 -3.2817 -4.71265 -19.742 -3.15196 6.88969 1.52288 2.64497 2.97818 5.92105 5.39892 0.906936 6.79132 -2.51626 0.433024 -7.67078 -8.01341 -0.790432 5.82095 2.46373 |
000050 |  -7.42805 -5.73192 1.15066 2.18554 -2.5712 0.108942 -2.78923 5.21537 15.2867 1.46809 -1.14451 -4.58185 -3.49721 12.2302 -4.81774 3.27766 -0.695217 -2.56074 -4.31101 -17.2406 -3.95219 4.16097 1.47758 4.16831 6.89479 6.69371 3.71869 0.178535 4.43236 -2.51327 -0.135666 -6.08894 -8.00467 0.0378042 3.42588 1.98772 |
000051 |  -9.27924 -3.848 2.87202 2.37573 -3.76731 -0.639348 -4.19899 0.378497 14.8131 0.873814 0.965003 -3.77253 1.5145 12.5144 -6.12349 0.714163 0.291475 -1.32787 -2.85856 -13.2355 -4.55128 0.593242 1.12585 5.78668 10.927 7.66636 1.81031 -0.878271 1.20562 -2.46959 -1.03738 -3.47577 -7.40477 1.28556 0.207856 1.01367 |
000052 |  -10.6968 -2.0632 4.49593 2.27774 -4.82363 -1.26988 -5.09341 -4.16439 13.7485 0.166112 2.8568 -2.81841 6.05553 11.9008 -7.33606 -1.9799 1.44208 0.0355544 -1.43406 -8.09405 -4.61513 -2.63587 0.66011 7.09197 14.4703 7.92956 -0.218259 -1.85805 -1.92253 -2.38653 -1.7047 -0.712615 -6.68501 2.461 -2.96026 -0.0240101 |
000053 |  -11.4841 -0.51399 5.87621 1.83537 -5.69116 -1.73455 -5.2053 -7.5762 12.2288 -0.852155 3.93481 -1.82404 9.46356 11.0754 -7.94239 -4.24943 2.10218 1.07013 -1.12344 -2.28694 -3.85609 -4.37566 0.287662 7.69808 16.9053 6.55013 -2.27744 -2.32356 -3.90652 -2.24327 -1.5894 1.27077 -6.35293 3.04201 -5.16844 -0.63152 |
000054 |  -11.5719 0.673975 6.94119 1.13118 -6.30489 -2.0509 -4.40785 -9.34259 10.3752 -2.25664 3.88888 -0.858978 11.2046 10.5675 -7.53456 -5.68901 1.76527 1.42135 -2.50328 3.69551 -2.18157 -3.95736 0.142806 7.37875 17.83 3.09156 -4.28616 -1.99825 -4.10397 -2.00792 -0.390736 1.77256 -6.74421 2.67188 -5.79654 -0.453163 |
000055 |  -11.089 1.39008 7.6933 0.327311 -6.58578 -2.28167 -2.86947 -9.42271 8.31504 -3.95445 2.81038 0.0560364 11.1824 10.5537 -6.02733 -6.14462 0.309451 0.972067 -5.36662 9.47185 0.231581 -1.56311 0.254635 6.18398 17.1473 -2.08867 -6.10621 -0.901187 -2.56743 -1.65082 1.83055 0.715409 -7.87979 1.35419 -4.77573 0.5476 |
000056 |  -10.1301 1.50851 8.11572 -0.386682 -6.49023 -2.48641 -0.91635 -8.29022 6.10241 -5.63426 1.19941 0.912907 9.60211 10.7787 -3.63201 -5.7734 -1.89418 -0.0931374 -8.57239 14.6085 2.81309 1.89092 0.491269 4.42036 15.1261 -7.93629 -7.61209 0.680036 0.0373566 -1.17666 4.55635 -1.35957 -9.37526 -0.511355 -2.63128 2.04087 |
000057 |  -8.9047 1.12297 8.29344 -0.832899 -5.97503 -2.7225 1.06495 -6.56328 3.82637 -6.96416 -0.36001 1.71382 6.88279 10.5877 -0.787657 -4.92207 -4.18379 -1.39622 -10.8406 18.9798 5.02264 5.18476 0.720606 2.53261 12.2984 -13.0444 -8.67679 2.25664 2.60555 -0.629074 7.02003 -3.70951 -10.6651 -2.3384 -0.181065 3.5094 |
000058 |  -7.5134 0.244569 8.23743 -0.936309 -5.05488 -2.9992 2.60127 -4.86814 1.6048 -7.61561 -1.29989 2.43097 3.62075 9.42242 2.00413 -3.97598 -5.86023 -2.52243 -11.0951 22.3178 6.28239 7.29102 0.818364 0.934591 9.13667 -16.1517 -9.13058 3.39299 4.22681 -0.0624744 8.54662 -5.54017 -11.1962 -3.54667 1.74895 4.43601 |
000059 |  -5.97449 -1.02355 7.93459 -0.704102 -3.78623 -3.30194 3.36613 -3.6193 -0.427893 -7.41991 -1.30036 3.02777 0.328999 6.93587 4.34161 -3.24464 -6.41853 -3.15384 -8.78117 24.4345 6.23719 7.60898 0.716148 -0.0748711 6.02888 -16.5435 -8.89487 3.80484 4.34562 0.455756 8.67006 -6.34537 -10.6162 -3.77295 2.6127 4.49658 |
000060 |  -4.2116 -2.50508 7.35744 -0.261777 -2.26466 -3.57429 3.24456 -2.95476 -2.16293 -6.37755 -0.338654 3.46102 -2.6223 3.1164 6.00204 -2.8935 -5.66599 -3.14332 -3.99118 25.2323 4.81588 6.06682 0.411269 -0.375664 3.20613 -14.142 -7.98944 3.4131 2.8797 0.882718 7.2585 -5.97854 -8.85197 -2.91817 2.21951 3.60714 |
000061 |  -2.09819 -3.99483 6.45662 0.191065 -0.608535 -3.73957 2.34697 -2.68583 -3.52974 -4.67726 1.27919 3.6967 -5.02447 -1.65842 6.96969 -2.92096 -3.75142 -2.53593 2.52306 24.6724 2.24712 3.11555 -0.0297085 -0.0602142 0.745784 -9.5367 -6.52912 2.35782 0.224918 1.21607 4.52928 -4.66307 -6.09824 -1.1694 0.76402 1.94103 |
000062 |  0.501259 -5.22834 5.22637 0.431966 1.05552 -3.71991 1.01153 -2.3791 -4.52399 -2.63847 2.97068 3.71862 -6.83692 -6.69833 7.40991 -3.17083 -1.09785 -1.54018 9.48447 22.7122 -0.942915 -0.344648 -0.479543 0.559111 -1.4835 -3.8401 -4.72127 0.981537 -2.81307 1.49138 1.04956 -2.99938 -2.83429 1.03772 -1.19471 -0.106242 |
000063 |  3.44025 -6.19073 3.70562 0.503969 2.6529 -3.55082 -0.664632 -1.45718 -5.05287 -0.680791 4.05985 3.5556 -8.17313 -11.0655 7.63253 -3.27095 1.46594 -0.593138 15.3915 19.4221 -4.04704 -3.08851 -0.738091 0.959975 -3.71198 1.61021 -2.78577 -0.269508 -5.1634 1.79341 -2.45774 -1.8022 0.354233 3.02126 -2.80207 -1.95688 |
000064 |  6.62269 -6.65111 1.99582 0.286901 4.06846 -3.20121 -2.1498 0.428379 -5.25602 0.929866 4.01059 3.22906 -9.29842 -13.8907 8.00259 -2.91712 3.35253 -0.0127799 18.9172 14.9041 -6.366 -4.27687 -0.675243 0.740284 -6.10176 5.47813 -1.04036 -0.979873 -5.95172 2.17097 -5.22333 -1.7995 2.8791 4.21141 -3.26843 -3.12357 |
000065 |  9.73482 -6.62972 0.222859 0.0157122 5.26339 -2.78381 -3.46712 3.31065 -5.13991 2.08516 2.75785 2.7882 -10.3238 -14.6639 8.68617 -1.88138 4.03009 -0.0462919 19.5215 9.28772 -7.49575 -3.43079 -0.202906 -0.407351 -8.7354 7.18369 0.46221 -0.976195 -4.72969 2.66916 -6.7564 -3.38802 4.42633 4.23906 -2.19709 -3.34067 |
000066 |  12.3442 -5.93343 -1.36473 -0.258458 6.18943 -2.3294 -4.487 6.66039 -4.84333 2.78068 0.415694 2.26793 -11.0355 -13.2826 9.56707 -0.206666 3.53638 -0.643348 17.5563 2.90502 -7.489 -1.11358 0.586016 -2.25832 -11.3772 6.89056 1.64176 -0.442069 -1.94991 3.22064 -6.9949 -6.19523 5.02087 3.24617 0.177821 -2.7512 |
000067 |  14.1206 -4.78909 -2.68313 -0.303229 6.80884 -1.9529 -5.46318 9.70718 -4.42295 3.29147 -2.14702 1.70483 -11.2477 -10.2368 10.407 1.7892 2.19899 -1.53661 14.025 -3.7201 -6.7467 1.73325 1.48134 -4.38109 -13.5227 5.35329 2.52866 0.277458 1.57301 3.73419 -6.29043 -9.36927 5.07601 1.60459 3.13981 -1.71202 |
